NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,lcz_source,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,lcz_comp_100m,lcz_comp_300m,lcz_comp_500m,lcz_category
46143001,LACAPELLE,44.7305,1.925167,396,demuzere,9.0,9,9,"{""9"": 3, ""6"": 2}","{""9"": 24, ""12"": 2, ""6"": 13}","{""9"": 57, ""14"": 1, ""12"": 12, ""17"": 3, ""11"": 2, ""6"": 36}",bati_special
46160001,LATRONQUIERE,44.8,2.067833,658,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 40}","{""12"": 95, ""11"": 12, ""9"": 3}",non_bati
46173006,LIMOGNE,44.398167,1.775,303,demuzere,9.0,9,9,"{""12"": 1, ""9"": 3}","{""9"": 19, ""12"": 17, ""6"": 4}","{""9"": 50, ""12"": 48, ""6"": 10}",bati_special
46176001,LIVERNON,44.6485,1.847,308,demuzere,9.0,9,9,"{""9"": 6}","{""9"": 38, ""12"": 3}","{""12"": 21, ""9"": 81, ""14"": 9}",bati_special
46181001,LUNEGARDE,44.6785,1.6895,383,demuzere,14.0,14,14,"{""14"": 3, ""12"": 1}","{""14"": 37, ""12"": 4}","{""14"": 82, ""12"": 28}",non_bati
46197002,LE MONTAT,44.373667,1.435,260,demuzere,12.0,12,12,"{""12"": 4}","{""14"": 12, ""12"": 22, ""9"": 6}","{""12"": 79, ""14"": 22, ""9"": 11}",non_bati
46201001,MONTCUQ - ROUIL,44.3125,1.213833,193,demuzere,9.0,9,12,"{""9"": 4}","{""9"": 19, ""12"": 19, ""14"": 1}","{""9"": 32, ""14"": 22, ""12"": 56}",non_bati
46287001,SAINT-PAUL-FLAUGNAC,44.293833,1.454667,266,demuzere,12.0,12,12,"{""9"": 1, ""12"": 3}","{""9"": 15, ""12"": 25}","{""14"": 5, ""9"": 47, ""12"": 60}",non_bati
46330002,VAYRAC - BROUSS,44.969667,1.701333,152,demuzere,9.0,14,14,"{""9"": 4}","{""9"": 14, ""14"": 16, ""12"": 9}","{""12"": 28, ""9"": 37, ""14"": 40, ""11"": 3}",non_bati
46332001,VIAZAC - LABOUD,44.6625,2.073833,394,demuzere,12.0,12,11,"{""12"": 3}","{""11"": 10, ""12"": 27}","{""11"": 55, ""12"": 53}",non_bati
47004001,AIGUILLON,44.283167,0.334667,32,demuzere,9.0,9,9,"{""9"": 4}","{""14"": 6, ""9"": 35}","{""14"": 17, ""9"": 91, ""12"": 2}",bati_special
47038002,BOURRAN-INRAE,44.331833,0.413167,55,demuzere,9.0,9,9,"{""9"": 4}","{""12"": 2, ""9"": 27, ""14"": 9}","{""14"": 37, ""12"": 9, ""9"": 62}",bati_special
47086001,DURAS,44.685667,0.2065,112,demuzere,9.0,14,14,"{""9"": 2, ""14"": 2}","{""14"": 20, ""9"": 19}","{""9"": 53, ""14"": 54}",non_bati
47091001,AGEN-LA GARENNE,44.172167,0.594667,58,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 34, ""8"": 5}","{""9"": 1, ""8"": 35, ""14"": 71}",non_bati
47093002,FARGUES-SUR-OURBISE,44.235833,0.186333,124,demuzere,12.0,12,12,"{""12"": 2, ""9"": 1}","{""12"": 17, ""11"": 2, ""9"": 10, ""14"": 9}","{""12"": 61, ""11"": 11, ""9"": 18, ""14"": 17}",non_bati
47123002,LACAPELLE-BIRON,44.585667,0.900333,235,demuzere,14.0,9,12,"{""14"": 4}","{""9"": 14, ""14"": 14, ""12"": 12}","{""12"": 56, ""9"": 21, ""14"": 17, ""11"": 18}",non_bati
47138001,LAROQUE-TIMBAUT,44.265667,0.775167,186,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 37, ""12"": 2, ""9"": 1}","{""9"": 9, ""12"": 18, ""14"": 81}",non_bati
47163001,MAUVEZIN-SUR-GUPIE,44.5615,0.160333,95,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40, ""12"": 1}","{""9"": 11, ""12"": 19, ""14"": 82}",non_bati
47175001,MONFLANQUIN,44.532,0.734167,118,demuzere,14.0,14,14,"{""14"": 4, ""9"": 1}","{""14"": 34, ""12"": 2, ""9"": 5}","{""14"": 98, ""12"": 6, ""9"": 6}",non_bati
47213001,PRAYSSAS,44.310833,0.570667,196,demuzere,14.0,14,14,"{""14"": 4}","{""12"": 5, ""14"": 35}","{""12"": 28, ""14"": 83}",non_bati
47221001,REAUP,44.091667,0.193333,158,demuzere,12.0,12,11,"{""12"": 4}","{""11"": 19, ""12"": 20}","{""11"": 69, ""12"": 41}",non_bati
47254001,SAINT-MARTIN-CURTO,44.345333,0.042833,144,demuzere,12.0,12,12,"{""12"": 4}","{""11"": 14, ""12"": 23}","{""11"": 46, ""9"": 2, ""12"": 61}",non_bati
47323004,VILLENEUVE-SUR-LOT,44.3975,0.764,59,demuzere,14.0,14,14,"{""14"": 2}","{""14"": 32, ""9"": 4, ""12"": 2}","{""17"": 7, ""14"": 57, ""12"": 9, ""11"": 2, ""9"": 32}",non_bati
47327001,XAINTRAILLES,44.205,0.261167,190,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 33, ""11"": 5}","{""12"": 14, ""9"": 76, ""11"": 7, ""14"": 14}",bati_special
48004001,ALTIER,44.494,3.852,900,demuzere,12.0,12,12,"{""12"": 6}","{""12"": 33, ""11"": 9}","{""12"": 71, ""11"": 40}",non_bati
48009001,AUMONT AUBRAC,44.727167,3.279833,1018,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 31, ""12"": 7}","{""14"": 64, ""12"": 39, ""9"": 6}",non_bati
48020003,BASSURELS,44.1965,3.630667,1042,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 38, ""12"": 3}","{""14"": 81, ""9"": 1, ""12"": 27, ""11"": 1}",non_bati
48027002,LE BLEYMARD BOURG,44.504667,3.737667,1199,demuzere,12.0,12,12,"{""11"": 2, ""12"": 3}","{""11"": 17, ""12"": 22}","{""12"": 59, ""11"": 41, ""14"": 11}",non_bati
48027003,LE BLEYMARD_SAPC,44.4515,3.748167,1418,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 33, ""11"": 5}","{""12"": 58, ""11"": 51}",non_bati
48032003,LE BUISSON,44.633333,3.238167,1088,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 34, ""12"": 5}","{""14"": 80, ""12"": 25, ""11"": 6}",non_bati
48036001,CASSAGNAS,44.270333,3.763333,802,demuzere,12.0,11,12,"{""12"": 2, ""11"": 2}","{""12"": 16, ""11"": 23}","{""12"": 56, ""11"": 56}",non_bati
48043001,CHATEAUNEUF-DE-RANDON,44.638167,3.679833,1247,demuzere,14.0,14,14,"{""9"": 1, ""14"": 2}","{""12"": 5, ""14"": 16, ""6"": 1, ""9"": 16}","{""12"": 21, ""14"": 61, ""6"": 5, ""9"": 21}",non_bati
48045004,CHAUDEYRAC,44.6595,3.779667,1225,demuzere,14.0,12,12,"{""14"": 2, ""12"": 2}","{""12"": 26, ""14"": 13, ""11"": 2}","{""12"": 71, ""14"": 31, ""11"": 10}",non_bati
48051002,LE COLLET-SAUVEPLANE,44.256,3.925667,485,demuzere,11.0,11,11,"{""11"": 6}","{""11"": 42}","{""11"": 107, ""12"": 3}",non_bati
48060001,FAU DE PEYRE,44.763167,3.211833,1163,demuzere,12.0,12,12,"{""12"": 2, ""11"": 1, ""9"": 1}","{""11"": 10, ""12"": 24, ""9"": 4}","{""11"": 31, ""12"": 73, ""9"": 4}",non_bati
48061002,FLORAC,44.309,3.596333,618,demuzere,12.0,12,12,"{""12"": 4}","{""11"": 7, ""12"": 33}","{""12"": 85, ""11"": 27}",non_bati
48069001,GATUZIERES_SAPC,44.195333,3.499,965,demuzere,12.0,11,11,"{""12"": 4}","{""12"": 18, ""11"": 20}","{""12"": 51, ""11"": 56}",non_bati
48070004,GRANDRIEU,44.780667,3.633833,1163,demuzere,6.0,12,12,"{""6"": 3, ""12"": 2}","{""6"": 15, ""12"": 19, ""9"": 5}","{""12"": 57, ""6"": 23, ""11"": 13, ""14"": 6, ""9"": 12}",non_bati
48094001,LE MASSEGROS,44.295667,3.165667,890,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 33, ""14"": 4, ""12"": 2}","{""12"": 14, ""9"": 77, ""11"": 1, ""14"": 17}",bati_special
48095004,MENDE-VILLE,44.516833,3.489833,710,demuzere,5.0,5,5,"{""5"": 4}","{""6"": 9, ""5"": 28, ""12"": 3}","{""6"": 21, ""5"": 58, ""12"": 14, ""8"": 4, ""11"": 11}",urbain_aere
48095005,MENDE,44.533667,3.4545,932,demuzere,12.0,12,12,"{""12"": 2, ""9"": 2}","{""12"": 18, ""14"": 6, ""11"": 1, ""9"": 15}","{""12"": 42, ""14"": 27, ""11"": 9, ""9"": 34}",non_bati
48103001,MONTRODAT,44.545833,3.3125,746,demuzere,12.0,14,14,"{""12"": 3, ""14"": 1}","{""12"": 12, ""9"": 9, ""14"": 17}","{""9"": 19, ""12"": 35, ""11"": 2, ""14"": 54}",non_bati
48108001,LA PANOUSE_SAPC,44.728667,3.589333,1260,demuzere,9.0,14,14,"{""9"": 3, ""14"": 2}","{""14"": 23, ""9"": 9, ""12"": 8}","{""14"": 74, ""9"": 9, ""12"": 28}",non_bati
48110001,PAULHAC EN MARGERIDE_SAPC,44.947667,3.38,1170,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 38, ""9"": 2}","{""14"": 110, ""9"": 2}",non_bati
48116001,LE PONT-DE-MONTVERT,44.365667,3.738333,875,demuzere,12.0,12,12,"{""12"": 3, ""11"": 1}","{""12"": 31, ""11"": 9}","{""12"": 65, ""14"": 8, ""13"": 3, ""11"": 32, ""9"": 4}",non_bati
48130002,ROUSSES_SAPC,44.206833,3.5845,812,demuzere,11.0,12,11,"{""11"": 3, ""12"": 2}","{""12"": 26, ""11"": 14}","{""11"": 57, ""12"": 54}",non_bati
48146001,STE ENIMIE-SAUVETERRE,44.408667,3.438167,1018,demuzere,9.0,14,14,"{""14"": 1, ""9"": 3}","{""14"": 21, ""9"": 19}","{""14"": 72, ""9"": 40}",non_bati
48148004,ST-ETIENNE-VALLEE-FRANCAISE,44.165833,3.854167,518,demuzere,11.0,11,11,"{""11"": 4}","{""11"": 38}","{""11"": 108}",non_bati
48156002,ST GERMAIN DU TEIL,44.478,3.160667,775,demuzere,14.0,14,14,"{""14"": 3, ""9"": 1}","{""14"": 27, ""12"": 10, ""9"": 5}","{""12"": 44, ""14"": 56, ""11"": 7, ""9"": 5}",non_bati
48176002,ST PIERRE-DES-TRIPIERS,44.2465,3.3035,929,demuzere,12.0,12,12,"{""12"": 2}","{""12"": 30, ""11"": 1, ""9"": 7}","{""12"": 72, ""9"": 26, ""11"": 9}",non_bati
48186001,LA SALLE PRUNET,44.315667,3.650667,903,demuzere,12.0,12,12,"{""12"": 3, ""14"": 1}","{""11"": 4, ""12"": 24, ""14"": 10}","{""11"": 23, ""12"": 63, ""14"": 22}",non_bati
48187003,LES SALCES-FROMENTAL,44.532667,3.155167,1075,demuzere,12.0,12,12,"{""9"": 1, ""12"": 3}","{""12"": 34, ""9"": 4, ""11"": 2}","{""12"": 102, ""9"": 4, ""11"": 2, ""14"": 4}",non_bati
48198001,VILLEFORT,44.441667,3.928333,620,demuzere,6.0,6,11,"{""11"": 1, ""6"": 3}","{""11"": 15, ""12"": 4, ""6"": 20}","{""11"": 52, ""12"": 16, ""6"": 38, ""9"": 2}",non_bati
49007011,ANGERS VILLE,47.4535,-0.5605,35,demuzere,5.0,5,5,"{""5"": 4}","{""5"": 38, ""8"": 4}","{""8"": 27, ""5"": 70, ""4"": 6, ""6"": 11}",urbain_aere
49008001,ANGRIE,47.561667,-0.970333,65,demuzere,14.0,14,14,"{""14"": 6}","{""12"": 9, ""9"": 2, ""14"": 32}","{""14"": 101, ""9"": 7, ""12"": 10}",non_bati
49020001,BEAUCOUZE,47.479,-0.614333,50,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 29, ""12"": 2, ""14"": 1, ""6"": 10}","{""14"": 4, ""9"": 60, ""12"": 14, ""6"": 17, ""8"": 22}",bati_special
49022001,BEAULIEU-S-LAY,47.308,-0.598333,78,demuzere,12.0,9,9,"{""12"": 3, ""9"": 1}","{""12"": 20, ""9"": 22}","{""12"": 52, ""9"": 60}",bati_special
49027001,BEGROLLES,47.152167,-0.937667,100,demuzere,9.0,12,12,"{""9"": 4, ""12"": 1}","{""12"": 21, ""9"": 10, ""14"": 13}","{""9"": 25, ""12"": 47, ""14"": 44}",non_bati
49099003,CHOLET,47.0795,-0.8805,134,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 35, ""9"": 8}","{""14"": 92, ""9"": 15, ""12"": 4, ""11"": 5, ""6"": 1}",non_bati
49138001,FONTAINE-GUERIN,47.493167,-0.167833,41,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 102, ""9"": 10, ""12"": 3}",non_bati
49176001,LE LION D'ANG.,47.6135,-0.735167,52,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 114}",non_bati
49188001,MARCE,47.561833,-0.317,53,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 40, ""9"": 3}","{""12"": 3, ""9"": 19, ""14"": 97}",non_bati
49191001,MARTIGNE-BRIAND,47.2525,-0.435833,73,demuzere,9.0,9,9,"{""9"": 4}","{""14"": 8, ""9"": 32, ""12"": 2}","{""14"": 46, ""9"": 68, ""12"": 3}",bati_special
49215002,MONT-BELLAY-INRAE,47.13,-0.1415,58,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 38, ""6"": 1}","{""9"": 85, ""6"": 22, ""14"": 9}",bati_special
49248003,POUANCE_SAPC,47.74,-1.188333,96,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 41}","{""14"": 107, ""9"": 9}",non_bati
49276001,ST FLORENT VIEI,47.355333,-1.011833,21,demuzere,9.0,9,9,"{""9"": 5}","{""6"": 9, ""9"": 23, ""12"": 3, ""14"": 8}","{""6"": 30, ""9"": 49, ""12"": 5, ""14"": 31}",bati_special
49281001,ST GEORGES GARD,47.150667,-0.7395,203,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 37, ""12"": 1, ""14"": 4}","{""9"": 65, ""12"": 7, ""14"": 41}",bati_special
49307001,ST MATHURIN S L,47.425667,-0.319167,20,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 114}",non_bati
49328001,SAUMUR,47.252167,-0.074333,69,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 41}","{""6"": 110, ""9"": 6}",urbain_aere
49331003,SEGRE_SAPC,47.679167,-0.873333,25,demuzere,6.0,6,6,"{""6"": 2, ""12"": 2}","{""6"": 31, ""12"": 11}","{""6"": 94, ""12"": 21, ""9"": 1}",urbain_aere
49368001,VERNANTES,47.406833,0.018833,41,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 38, ""9"": 4}","{""12"": 4, ""14"": 103, ""9"": 5}",non_bati
49373001,VIHIERS,47.148,-0.517167,124,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 25, ""14"": 7, ""6"": 6, ""12"": 2}","{""9"": 50, ""14"": 43, ""6"": 18, ""12"": 3}",bati_special
50020001,PTE DE LA HAGUE,49.725167,-1.939833,6,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 23}","{""14"": 52}",non_bati
50082001,BRICQUEBEC,49.462,-1.650333,38,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 42, ""9"": 2}","{""9"": 29, ""12"": 90, ""11"": 2}",non_bati
50111001,CERISY LA SALLE,49.036333,-1.298167,134,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 42}","{""14"": 117}",non_bati
50139001,CONDE SUR VIRE_SAPC,49.050833,-1.0405,28,demuzere,8.0,8,6,"{""6"": 1, ""8"": 3}","{""6"": 16, ""8"": 26, ""12"": 1}","{""6"": 48, ""9"": 5, ""12"": 21, ""8"": 44}",urbain_aere
50144001,COULOUVRAY-BOISBENATRE,48.785333,-1.103667,268,demuzere,9.0,9,9,"{""9"": 2, ""12"": 2}","{""9"": 27, ""12"": 14, ""14"": 2}","{""9"": 62, ""12"": 38, ""14"": 19}",bati_special
50147001,COUTANCES,49.044,-1.457833,80,demuzere,9.0,9,9,"{""9"": 6}","{""12"": 8, ""9"": 27, ""6"": 7, ""14"": 2}","{""12"": 36, ""9"": 60, ""11"": 3, ""6"": 9, ""14"": 14}",bati_special
50174001,EQUILLY,48.8345,-1.388667,101,demuzere,9.0,9,9,"{""9"": 5}","{""14"": 6, ""9"": 29, ""12"": 8}","{""9"": 49, ""14"": 31, ""12"": 39}",bati_special
50209001,GONNEVILLE,49.652667,-1.4635,134,demuzere,14.0,14,14,"{""14"": 4}","{""9"": 9, ""14"": 34}","{""12"": 7, ""9"": 18, ""14"": 96}",non_bati
50215002,GOUVILLE,49.1075,-1.606833,7,demuzere,14.0,14,14,"{""14"": 1}","{""14"": 14, ""9"": 2}","{""14"": 38, ""9"": 13}",non_bati
50277001,LONGUEVILLE,48.862,-1.573,5,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 44}","{""16"": 8, ""14"": 94, ""9"": 6}",non_bati
50298001,MEAUTIS,49.2595,-1.299167,15,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 44}","{""14"": 121}",non_bati
50410003,PONTORSON,48.585667,-1.505167,33,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 43}","{""14"": 118}",non_bati
50456001,ST-CLEMENT,48.673333,-0.886667,269,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 28, ""14"": 12, ""12"": 4}","{""12"": 27, ""9"": 55, ""14"": 35}",bati_special
50484002,ST-HILAIRE-DU-H,48.563667,-1.096667,95,demuzere,9.0,9,9,"{""12"": 2, ""9"": 3}","{""9"": 27, ""12"": 13, ""14"": 2}","{""6"": 7, ""12"": 20, ""14"": 16, ""9"": 76}",bati_special
50509002,STE MARIE DU MO,49.4045,-1.168333,5,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 44}","{""14"": 95, ""12"": 2}",non_bati
50514001,CHAULIEU_SAPC,48.7635,-0.842333,278,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 43}","{""14"": 118}",non_bati
50531001,ST OVIN,48.6825,-1.248667,155,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 42, ""14"": 1}","{""9"": 75, ""14"": 43}",bati_special
50562001,ST VAAST LA HOUGUE,49.572667,-1.274667,17,demuzere,14.0,14,14,"{""14"": 1}","{""14"": 7}","{""14"": 11}",non_bati
51015001,ARGERS,49.064333,4.849833,152,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 43, ""9"": 1}","{""14"": 110, ""9"": 8, ""17"": 1}",non_bati
51153001,CHOUILLY,49.017833,3.981667,172,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 44}","{""9"": 5, ""6"": 5, ""14"": 112}",non_bati
51210001,DIZY,49.069333,3.966167,92,demuzere,6.0,6,6,"{""6"": 5}","{""9"": 2, ""6"": 41}","{""9"": 28, ""6"": 89, ""8"": 2}",urbain_aere
51237002,ESTERNAY,48.742,3.579667,185,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 43}","{""14"": 112, ""9"": 8}",non_bati
51242001,FAGNIERES-INRAE,48.939833,4.3085,105,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 44}","{""14"": 119}",non_bati
51262001,FRIGNICOURT,48.701167,4.618,113,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 42}","{""14"": 121}",non_bati
51298001,IGNY-COMBLIZY,49.016667,3.716833,225,demuzere,9.0,14,14,"{""9"": 3, ""14"": 1}","{""9"": 16, ""14"": 23, ""6"": 1}","{""14"": 77, ""9"": 39, ""6"": 2}",non_bati
51388003,MOURMELON-GRAND,49.1075,4.3585,115,demuzere,12.0,14,14,"{""12"": 2, ""9"": 2}","{""12"": 18, ""14"": 19, ""9"": 7}","{""11"": 6, ""12"": 47, ""14"": 52, ""9"": 14}",non_bati
51449002,REIMS-PRUNAY,49.209833,4.155333,95,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 39, ""9"": 4}","{""14"": 109, ""9"": 7, ""8"": 3}",non_bati
51545001,SOMMESOUS,48.734167,4.2075,167,demuzere,9.0,14,14,"{""9"": 5, ""14"": 1}","{""9"": 16, ""14"": 23, ""6"": 5}","{""9"": 36, ""14"": 74, ""6"": 11}",non_bati
51588001,VALMY,49.085,4.775833,161,demuzere,9.0,9,14,"{""14"": 2, ""9"": 4}","{""14"": 12, ""9"": 30}","{""14"": 63, ""9"": 56}",non_bati
51590002,VANAULT,48.849667,4.771833,140,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 44}","{""14"": 117}",non_bati
51595002,VATRY-AERO,48.777167,4.164667,179,demuzere,13.0,14,14,"{""13"": 3, ""14"": 3}","{""14"": 39, ""13"": 5}","{""14"": 114, ""13"": 5, ""16"": 2}",non_bati
52023002,AUBERIVE_SAPC,47.783,5.0535,349,demuzere,9.0,9,12,"{""9"": 5}","{""9"": 17, ""12"": 11, ""14"": 13, ""11"": 2}","{""11"": 17, ""12"": 50, ""9"": 21, ""14"": 29}",non_bati
52055001,BLECOURT,48.384167,5.067,348,demuzere,14.0,14,14,"{""14"": 3}","{""14"": 39}","{""9"": 1, ""14"": 115}",non_bati
52061002,BOURDONS_SAPC,48.162333,5.349667,304,demuzere,12.0,9,14,"{""9"": 1, ""12"": 2, ""14"": 1}","{""9"": 20, ""14"": 18, ""12"": 2}","{""9"": 43, ""14"": 59, ""12"": 15}",non_bati
52074002,BREUVANNES_SAPC,48.094333,5.602167,323,demuzere,14.0,14,14,"{""14"": 5}","{""9"": 15, ""14"": 28}","{""14"": 82, ""9"": 31, ""12"": 5}",non_bati
52084002,BUSSON_SAPC,48.328833,5.3605,387,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 44}","{""14"": 114, ""9"": 4}",non_bati
52114001,CHATEAUVILLAIN,48.047,4.908,227,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 35, ""9"": 9}","{""14"": 85, ""9"": 33}",non_bati
52123003,CHEVILLON_SAPC,48.522833,5.113833,170,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 31, ""9"": 12}","{""11"": 10, ""9"": 44, ""6"": 54, ""14"": 10}",urbain_aere
52131002,CIRFONTAINES_SAPC,48.456167,5.394667,379,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 40}","{""14"": 112, ""9"": 6}",non_bati
52145001,COUBLANC,47.692,5.460167,258,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 37, ""14"": 5, ""12"": 2}","{""14"": 49, ""9"": 55, ""12"": 14}",bati_special
52197003,FAYL-BILLOT_SAPC,47.784333,5.615333,347,demuzere,14.0,14,14,"{""14"": 2, ""9"": 2}","{""14"": 24, ""9"": 18}","{""14"": 74, ""9"": 42}",non_bati
52248002,IS-EN-BASSIGNY,48.022167,5.455333,403,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 42}","{""14"": 107, ""12"": 6, ""11"": 1}",non_bati
52269001,LANGRES,47.843667,5.3375,466,demuzere,9.0,9,14,"{""9"": 4, ""14"": 1}","{""9"": 19, ""6"": 5, ""12"": 4, ""14"": 15}","{""6"": 28, ""12"": 24, ""9"": 22, ""14"": 43}",non_bati
52294001,LOUVEMONT - MAN,48.560333,4.909833,146,demuzere,12.0,14,14,"{""12"": 2, ""14"": 2}","{""14"": 33, ""11"": 2, ""12"": 5}","{""14"": 111, ""11"": 2, ""12"": 6}",non_bati
52332001,VAL-DE-MEUSE,48.0215,5.586833,380,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 42, ""9"": 1}","{""14"": 108, ""9"": 9}",non_bati
52348003,NEUILLY-L'EVEQUE_SAPC,47.918,5.435833,353,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 26, ""9"": 15}","{""14"": 74, ""9"": 43}",non_bati
52443001,SAILLY,48.433833,5.272833,270,demuzere,9.0,9,14,"{""9"": 5}","{""14"": 11, ""12"": 6, ""9"": 26}","{""14"": 68, ""12"": 21, ""9"": 30}",non_bati
52447001,ST-CIERGUES,47.882333,5.2615,359,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 32, ""14"": 3, ""9"": 2, ""17"": 5}","{""12"": 62, ""14"": 23, ""9"": 14, ""17"": 19}",non_bati
52448001,ST-DIZIER,48.631333,4.903667,139,demuzere,16.0,14,14,"{""16"": 2, ""9"": 2}","{""14"": 23, ""16"": 10, ""9"": 11}","{""14"": 71, ""16"": 15, ""9"": 32}",non_bati
52450002,SAINT-LOUP-SUR-AUJON_SAPC,47.895,5.092167,310,demuzere,14.0,14,14,"{""14"": 4}","{""12"": 8, ""14"": 30, ""9"": 5}","{""14"": 82, ""12"": 30, ""9"": 6}",non_bati
52469001,CHAUMONT-SEMOUTIERS,48.092167,5.046,294,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 41}","{""14"": 118}",non_bati
52529001,VILLEGUSIEN,47.7385,5.313833,296,demuzere,14.0,17,14,"{""17"": 2, ""14"": 3}","{""17"": 18, ""14"": 18, ""9"": 6}","{""17"": 38, ""14"": 62, ""9"": 16, ""12"": 1}",non_bati
53077001,COSSE-LE-VIVIEN,47.964333,-0.927,95,demuzere,14.0,14,14,"{""14"": 5, ""9"": 1}","{""9"": 8, ""14"": 35}","{""14"": 106, ""9"": 14}",non_bati
53078001,COUDRAY,47.788167,-0.645333,55,demuzere,9.0,9,14,"{""9"": 2, ""14"": 2}","{""9"": 24, ""14"": 20}","{""9"": 53, ""14"": 64}",non_bati
53083001,COURCITE_SAPC,48.318667,-0.222333,172,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 115}",non_bati
53096004,ERNEE,48.295667,-0.9625,168,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 41, ""9"": 2}","{""14"": 101, ""9"": 17}",non_bati
53097001,EVRON,48.168,-0.388,107,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 42}","{""14"": 118}",non_bati
53110002,GREZ-EN-BOUERE,47.891,-0.542333,93,demuzere,14.0,14,14,"{""14"": 3}","{""14"": 28, ""9"": 11}","{""14"": 76, ""9"": 38, ""12"": 1}",non_bati
53116003,LE HORPS,48.405667,-0.440833,268,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 117}",non_bati
53130008,LAVAL-ETRONNIER,48.030667,-0.7465,100,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 42}","{""14"": 120, ""12"": 2}",non_bati
53147001,MAYENNE,48.311167,-0.640167,138,demuzere,8.0,8,6,"{""8"": 3, ""6"": 1}","{""8"": 25, ""6"": 18}","{""9"": 16, ""12"": 9, ""8"": 42, ""6"": 51}",urbain_aere
53159002,MONTOURTIER_SAPC,48.209833,-0.538667,107,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 40}","{""12"": 2, ""14"": 114}",non_bati
53185001,PRE-EN-PAIL_SAPC,48.452,-0.183167,277,demuzere,14.0,14,14,"{""14"": 5, ""9"": 1}","{""14"": 23, ""12"": 8, ""9"": 13}","{""14"": 63, ""12"": 39, ""11"": 1, ""9"": 18}",non_bati
54040001,BADONVILLER,48.498,6.896167,336,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 35, ""12"": 3, ""9"": 4, ""11"": 1}","{""6"": 72, ""9"": 15, ""12"": 19, ""11"": 12}",urbain_aere
54113002,CHAMPENOUX-ARBO-INRAE,48.750667,6.340167,255,demuzere,12.0,11,11,"{""11"": 1, ""12"": 3}","{""11"": 20, ""12"": 12, ""9"": 8, ""14"": 2}","{""11"": 61, ""12"": 28, ""9"": 12, ""14"": 16}",non_bati
