NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_5j_max,TnMoy_5j_max
56163001,PLOERDUT,48.090667,-3.308833,179,0.0,14.26
56165003,PLOERMEL,47.950833,-2.3975,65,0.0,17.060000000000002
56166005,PLOUAY-SA,47.916167,-3.3445,75,1.0,17.619999999999997
56185001,LORIENT-LANN BIHOUE,47.762833,-3.435667,45,1.0,17.9
56186003,QUIBERON-AERODROME,47.479833,-3.099,9,1.0,17.76
56240003,SARZEAU SA,47.510667,-2.796,35,2.0,18.68
56243001,VANNES-SENE,47.6045,-2.714167,3,2.0,18.98
57019001,MALANCOURT,49.218833,6.057,346,0.0,16.360000000000003
57039001,METZ-FRESCATY,49.0695,6.125333,192,0.0,14.220000000000002
57119001,BUHL-LORRAINE,48.7195,7.079833,258,0.0,11.080000000000002
57168001,PHALSBOURG_SAPC,48.766667,7.305833,377,0.0,18.28
57251001,AEROPORT METZ-NANCY-LORRAINE,48.979333,6.243167,260,0.0,14.98
57253001,GONDREXANGE,48.688,6.9285,266,0.0,11.4
57322001,HESTROFF_SAPC,49.255667,6.433333,221,0.0,10.559999999999999
57357002,KAPPELKINGER_SAPC,48.978833,6.9035,224,0.0,11.24
57395001,LESSE_SAPC,48.965833,6.508,233,0.0,10.4
57465001,METZERVISSE,49.306333,6.283167,226,0.0,13.76
57469002,MITTERSHEIM,48.859167,6.934833,233,0.0,12.120000000000001
57489001,MOUTERHOUSE,48.9845,7.4525,265,0.0,11.219999999999999
57509002,NITTING_SAPC,48.667833,7.031,266,0.0,10.819999999999999
57524001,OMMERAY_SAPC,48.724333,6.690833,219,0.0,10.14
57550001,PORCELETTE,49.159667,6.645667,250,0.0,10.48
57557001,PUTTELANGE-LES-THIONVILLE,49.481667,6.259,190,0.0,13.7
57587003,RODALBE,48.909833,6.693167,258,0.0,12.639999999999999
57623003,TURQUESTEIN-BLANCRUPT_SAPC,48.568167,7.09,352,0.0,11.66
57644001,SEINGBOUSE,49.127667,6.831,347,0.0,15.940000000000001
57689001,VALMESTROFF,49.356833,6.262,203,0.0,13.8
57730001,BOULAY,49.1655,6.443,214,0.0,12.419999999999998
57732001,VOLMUNSTER,49.124,7.381833,358,0.0,13.66
57740001,WALDWISSE,49.417,6.505833,291,0.0,13.479999999999999
58019001,AVREE,46.820667,3.905,302,0.0,15.4
58023001,BAZOCHES_SAPC,47.359667,3.790333,351,0.0,15.580000000000002
58061001,CHASNAY,47.233833,3.168167,213,0.0,13.180000000000001
58062001,CHATEAU CHINON,47.070333,3.934333,598,0.0,17.72
58079004,CLAMECY,47.441,3.509,215,0.0,13.76
58104001,DORNES,46.720333,3.3555,220,0.0,10.180000000000001
58106005,DUN_SAPC,47.312833,4.046833,598,0.0,16.880000000000003
58132001,GUIPY_SAPC,47.212833,3.570333,274,0.0,15.180000000000001
58145002,LORMES_SAPC,47.267167,3.858333,485,4.0,20.6
58148001,LUTHENAY UXELOU,46.8465,3.288833,230,0.0,13.959999999999999
58149001,LUZY,46.807,3.9625,300,0.0,15.440000000000001
58160001,NEVERS-MARZY,46.999333,3.1145,175,0.0,11.88
58177001,MONTIGNY EN MORVAN_SAPC,47.161333,3.855667,285,0.0,11.34
58199001,ONLAY,46.981333,3.910833,375,0.0,16.36
58218006,PREMERY,47.170333,3.3695,260,0.0,11.24
58264001,ST PIERRE LE MOUTIER,46.798833,3.113667,218,0.0,15.84
58304005,VARZY_SAPC,47.368333,3.386,226,0.0,11.38
59178001,DOUAI,50.3895,3.067167,26,0.0,15.439999999999998
59183001,DUNKERQUE,51.055833,2.3395,11,0.0,16.779999999999998
59343001,LILLE-LESQUIN,50.57,3.0975,47,0.0,17.2
59392001,MAUBEUGE,50.271667,3.9665,142,0.0,16.160000000000004
59512001,ROUBAIX,50.7075,3.180333,30,1.0,16.72
59534001,ST-HILAIRE-SUR-HELPE,50.1455,3.925167,185,0.0,14.819999999999999
59580003,STEENVOORDE,50.829833,2.568833,42,1.0,16.259999999999998
59604001,TROISVILLES,50.098,3.463667,125,0.0,13.819999999999999
59606004,VALENCIENNES,50.328333,3.461,50,0.0,14.579999999999998
59647001,WATTEN,50.833833,2.213333,7,1.0,14.939999999999998
60040001,BAILLEUL-LE-SOC,49.423667,2.579667,131,0.0,15.48
60107001,BREUIL-LE-VERT,49.3645,2.432833,57,0.0,13.420000000000002
60260001,FRESNOY-LA-RIVIERE,49.284833,2.918333,61,0.0,13.579999999999998
60276001,GODENVILLERS,49.586167,2.554167,92,0.0,15.559999999999999
60322001,JAMERICOURT,49.3065,1.8795,113,0.0,13.0
60363001,LIERVILLE,49.193333,1.895,105,0.0,14.86
60382001,MARGNY-LES-COMPIEGNE,49.4315,2.803667,92,0.0,16.580000000000002
60445001,NAMPCEL,49.495,3.087667,152,0.0,15.4
60500004,PLESSIS-BELLEVILLE,49.106,2.737167,116,0.0,14.24
60518001,PUITS-LA-VALLEE,49.5815,2.191167,168,0.0,16.139999999999997
60555002,ROUVROY-LES-MERLES,49.650333,2.370833,94,0.0,12.139999999999999
60566001,SAINT-ARNOULT,49.623333,1.790833,206,0.0,15.579999999999998
60623001,SONGEONS,49.545167,1.852333,113,0.0,13.039999999999997
60639001,BEAUVAIS-TILLE,49.4465,2.127167,89,0.0,13.160000000000002
60652001,VALDAMPIERRE,49.303167,2.048333,171,0.0,16.22
61001001,ALENCON,48.4455,0.110167,143,0.0,16.82
61006005,ARGENTAN,48.718167,0.0115,170,0.0,15.48
61124001,COULONCHE  -LA-,48.6445,-0.459167,309,4.0,20.759999999999998
61169003,FLERS,48.75,-0.5895,195,0.0,15.26
61179001,FRESNAYE-AU-SAUVAGE_SAPC,48.722333,-0.263667,229,1.0,18.6
61214002,L AIGLE,48.7585,0.662333,232,0.0,13.3
61275001,LE MERLERAULT_SAPC,48.711167,0.299,236,1.0,18.82
61328001,PIN AU HARAS-INRAE,48.725,0.180833,202,0.0,18.7
61345003,REMALARD,48.434,0.777667,158,0.0,15.88
61369001,ST BOMER-LES-FORGES,48.644667,-0.6235,226,0.0,17.520000000000003
61377001,ST CORNIER-DES-LANDES,48.7235,-0.7295,306,3.0,20.38
61387001,ST-FRAIMBAULT,48.504333,-0.7025,158,0.0,17.860000000000003
61404001,ST-HILAIRE,48.555833,0.5295,242,0.0,19.2
61426001,BELLEME_SAPC,48.373833,0.55,168,1.0,18.639999999999997
61464001,SEES,48.592,0.1725,195,0.0,15.52
61479001,TANQUES,48.674833,-0.079667,171,0.0,14.4
61483002,BAGNOLES-DE-L_ORNE,48.541167,-0.414833,151,0.0,15.0
61485002,TICHEVILLE_SAPC,48.913,0.245,225,0.0,18.880000000000003
61491002,TOUROUVRE_SAPC,48.585,0.667167,217,0.0,14.719999999999999
62044001,ATTIN,50.485333,1.765833,21,1.0,16.2
62054001,CAP-GRIS-NEZ,50.869667,1.582833,48,0.0,16.52
62076002,BAINGHEN_SAPC,50.750833,1.906667,117,1.0,16.479999999999997
62160001,BOULOGNE-SEM,50.7325,1.599667,73,1.0,19.02
62298001,CAMBRAI-EPINOY,50.2255,3.163833,76,0.0,14.579999999999998
62333001,FIEFS,50.502667,2.3255,180,0.0,16.48
62468001,HUMIERES_SAPC,50.3915,2.223333,127,0.0,16.5
62516002,LILLERS,50.5795,2.4965,19,0.0,13.8
62548002,CALAIS-MARCK,50.959833,1.956167,2,0.0,13.8
62613001,NIELLES-LES-BLEQUIN_SAPC,50.6725,2.061833,145,1.0,15.1
62685001,RADINGHEM,50.549167,2.113667,115,0.0,15.939999999999998
62784001,SAULTY,50.222167,2.522167,174,0.0,16.6
62826001,LE-TOUQUET,50.5145,1.622833,5,0.0,16.06
62873001,ARRAS,50.255833,2.87,74,0.0,14.680000000000001
63003004,AMBERT,45.516833,3.742667,555,0.0,10.180000000000001
63006002,ANZAT-LE-LUGUET_SAPC,45.320167,3.016,1270,0.0,13.559999999999999
63038002,SUPERBESSE,45.501667,2.865833,1287,0.0,15.48
63077001,CHAMBON-SUR-LAC,45.572667,2.897,897,0.0,12.12
63089001,CHAPPES,45.860667,3.214333,315,0.0,13.0
63098001,CHASTREIX,45.533,2.7745,1385,0.0,15.76
63113001,CLERMONT-FD,45.786833,3.149333,331,0.0,15.559999999999999
63125002,COURPIERE,45.754,3.572333,455,0.0,15.900000000000002
63129001,CROS,45.472,2.595,790,0.0,14.12
63132002,CUNLHAT,45.6345,3.557667,700,0.0,13.260000000000002
63157001,FAYET-LE-CHATEA,45.696667,3.429167,585,0.0,16.4
63163001,GELLES,45.7535,2.799333,784,0.0,11.92
63178001,ISSOIRE,45.535333,3.262333,372,0.0,12.919999999999998
63189005,LAQUEUILLE-INRAE,45.636,2.744667,1095,0.0,16.2
63222001,MEILHAUD,45.543667,3.164333,448,0.0,12.3
63223001,MENAT,46.105167,2.91,410,0.0,9.66
63236003,LE MONT-DORE_SAPC,45.551833,2.8125,1220,0.0,12.26
63263005,FONTAINE-DU-BER_SAPC,45.7995,2.991667,971,0.0,11.780000000000001
63281001,PIONSAT,46.104833,2.687833,524,0.0,10.68
63282001,PLAUZAT_SAPC,45.620167,3.133,495,0.0,14.1
63295001,RANDAN,46.012167,3.354167,394,0.0,15.739999999999998
63298001,LA RENAUDIE,45.737,3.6925,805,0.0,15.460000000000003
63319002,ST-ANTHEME,45.575833,3.886167,1263,0.0,13.1
63320001,SAINT AVIT_SAPC,45.872833,2.5265,724,0.0,13.02
63345002,ST-GENES-CHPLLE-INRAE,45.723,3.019333,893,0.0,11.299999999999999
63353003,ST-GERMAIN-L HE,45.461,3.532667,1070,0.0,12.98
63354004,ST-GERVAIS-D AU,46.032667,2.803833,705,0.0,15.280000000000001
63382001,ST-PARDOUX,46.041167,3.008833,602,0.0,16.0
63393001,ST-REMY-SUR-DUR,45.890333,3.599167,665,0.0,13.98
63399002,ST-SULPICE,45.6465,2.598333,851,0.0,14.180000000000001
63417001,SAYAT_SAPC,45.839667,3.045167,550,0.0,16.64
63426001,TAUVES,45.544667,2.595667,851,0.0,15.520000000000001
63451001,VERNINES,45.669,2.888333,1045,0.0,14.74
64006001,ACCOUS,42.944333,-0.611,495,0.0,11.979999999999999
64010002,AICIRITS,43.335,-1.0205,75,0.0,16.22
64024001,BIARRITZ-PAYS-BASQUE,43.469333,-1.534333,71,1.0,18.96
64068001,ASSON,43.127167,-0.2725,337,0.0,15.060000000000002
64092002,BANCA,43.1285,-1.372667,253,0.0,13.5
64109001,BENEJACQ,43.193333,-0.22,255,0.0,15.239999999999998
64123001,BIDACHE,43.481167,-1.142167,45,0.0,16.4
64155001,BUSTINCE - ST JEAN,43.1715,-1.2095,189,0.0,14.479999999999999
64160001,CAMBO-LES-BAINS,43.361833,-1.382333,71,1.0,18.080000000000002
64189001,SOCOA,43.3945,-1.6865,21,2.0,19.240000000000002
64233001,GARLIN,43.551,-0.272167,209,0.0,17.740000000000002
64238001,GER,43.238333,-0.083833,410,0.0,15.220000000000002
64301002,LAGOR,43.3905,-0.643,125,0.0,17.380000000000003
64310001,LANNE-EN-BARETOUS_SAPC,43.114667,-0.752667,350,0.0,12.419999999999998
64316001,LARRAU,43.02,-0.96,616,0.0,17.479999999999997
64316003,IRATY ORGAMBIDE,43.0335,-1.033833,1427,0.0,16.84
64320003,LARUNS-HOURAT,42.983667,-0.428667,522,0.0,16.52
64324002,LASSEUBE_SAPC,43.2045,-0.4855,247,0.0,15.660000000000002
64331002,LEMBEYE,43.4515,-0.109167,310,2.0,20.119999999999997
64342001,LICQ-ATHEREY,43.047833,-0.885667,288,0.0,12.48
64379001,MENDIVE_SAPC,43.126,-1.135167,292,0.0,16.96
64416001,NAVARRENX,43.324333,-0.7535,135,0.0,15.180000000000001
64422007,OLORON,43.1595,-0.5795,295,0.0,13.959999999999999
64430003,ORTHEZ,43.501333,-0.755,96,0.0,16.8
64450001,POMPS,43.490833,-0.5435,130,0.0,16.84
64453002,PONTACQ_SAPC,43.203333,-0.113833,343,0.0,16.479999999999997
64480001,ST-GLADIE,43.380167,-0.933667,73,0.0,16.54
64537001,TROIS-VILLES,43.133833,-0.876167,216,0.0,14.020000000000001
64543001,UREPEL_SAPC,43.068667,-1.4155,410,0.0,11.84
64549001,PAU-UZEIN,43.385,-0.416333,183,0.0,17.84
65001001,ADAST,42.972833,-0.072167,446,0.0,14.440000000000001
65018001,ARBEOST_SAPC,42.9885,-0.2785,1015,0.0,15.3
65055001,AYROS ARBOUIX,42.998333,-0.0685,478,0.0,16.86
65059001,PIC DU MIDI - OBSERVATOIRE,42.937167,0.141333,2880,0.0,6.279999999999999
65059022,LA MONGIE_SAPC,42.908667,0.170333,1779,0.0,10.24
65125001,CAMPISTROUS,43.127167,0.3665,593,0.0,17.919999999999998
65129003,CASTELNAU MAGNOAC,43.277833,0.5175,298,0.0,14.160000000000002
65138005,CAUTERETS_SAPC,42.8525,-0.147,1535,0.0,10.64
65188005,GAVARNIE_SAPC,42.733833,-0.010833,1410,0.0,9.559999999999999
65258001,LANNEMEZAN,43.113833,0.413167,638,0.0,18.3
65278001,LOMNE_SAPC,43.042833,0.298167,447,0.0,12.979999999999999
65283001,LOUDERVIELLE,42.7965,0.439667,1587,0.0,15.039999999999997
65295003,LUZ SAINT SAUVEUR,42.863833,-0.002833,910,0.0,15.780000000000001
65304001,MAUBOURGUET,43.470667,0.043167,177,0.0,15.64
65344001,TARBES-LOURDES-PYRENEES,43.188,0.0,360,1.0,17.82
65388001,ST LARY SOUL,42.813833,0.317667,826,0.0,12.36
65413400,LAC D'ARDIDEN-NIVOSE,42.848167,-0.066,2445,0.0,6.6
65447001,TOURNAY,43.178833,0.242833,267,0.0,15.3
65460002,VIC EN BIGORRE,43.3755,0.045833,219,0.0,15.2
66024001,LE BOULOU,42.5285,2.8435,77,0.0,15.139999999999997
66029003,CAIXAS,42.587333,2.679833,347,2.0,20.48
66037001,CANET-EN-ROUSSILLON,42.686833,2.983667,16,1.0,16.68
66049001,CERET,42.496333,2.7475,146,2.0,17.48
66067402,PUIGMAL-NIVOSE,42.384667,2.095333,2471,0.0,8.440000000000001
66074002,EUS,42.630167,2.446333,321,1.0,13.779999999999998
66082004,FORMIGUERES,42.616,2.111333,1495,0.0,8.58
66088003,ILLE-SUR-TET,42.659833,2.614167,158,2.0,17.04
66119002,MOSSET,42.675667,2.320333,750,0.0,14.039999999999997
66136001,PERPIGNAN,42.737167,2.872833,42,2.0,17.34
66137003,LE PERTHUS,42.473333,2.8595,295,2.0,19.080000000000002
66148001,CAP BEAR,42.516167,3.133667,72,2.0,21.259999999999998
66157001,RAILLEU,42.586667,2.181,1366,0.0,11.64
66183001,ST MARSAL,42.539167,2.622,690,0.0,15.0
66187006,ST PAUL DE FENOUILLET,42.8205,2.485333,300,1.0,15.920000000000002
66194002,SERRALONGUE,42.399833,2.557667,700,0.0,15.919999999999998
66202001,TARGASONNE,42.504,1.973333,1600,0.0,11.580000000000002
66204002,TAURINYA,42.580333,2.4105,770,0.0,18.6
66204400,CANIGOU-NIVOSE,42.536667,2.465,2160,0.0,9.040000000000001
66206004,LE TECH LA LLAU_SAPC,42.439833,2.5125,927,0.0,17.639999999999997
66212001,TORREILLES,42.755,2.978333,7,0.0,13.940000000000001
66230001,VINCA,42.6555,2.547833,251,0.0,15.2
66233001,VIVES,42.5365,2.760833,261,2.0,20.54
67027001,BELMONT,48.406333,7.267167,1065,0.0,17.04
67029001,BERG,48.884333,7.151667,350,0.0,15.299999999999997
67067001,BRUMATH,48.715667,7.707333,142,0.0,14.4
67083002,DAMBACH_SAPC,48.999333,7.661667,234,0.0,10.42
67115001,EBERSHEIM,48.3085,7.4945,164,1.0,17.04
67122001,WANGENBOURG_SAPC,48.6425,7.307,460,1.0,17.72
67124001,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,0.0,16.28
67126002,ERCKARTSWILLER_SAPC,48.873,7.364167,245,0.0,11.419999999999998
67165006,GRANDFONTAINE_SAPC,48.507667,7.148,736,0.0,16.9
67180001,HAGUENAU,48.836333,7.801167,153,0.0,13.319999999999999
67210002,LE HOHWALD_SAPC,48.4015,7.33,591,0.0,13.24
67443001,SCHEIBENHARD,48.964167,8.1455,144,0.0,16.580000000000002
67462004,SELESTAT SA,48.272833,7.478333,173,0.0,17.0
67482001,STRASBOURG - BOTANIQUE,48.581833,7.768833,139,0.0,17.419999999999998
67498001,UHRWILLER_SAPC,48.883667,7.5815,217,0.0,14.5
67507003,VILLE,48.343,7.306167,264,0.0,14.64
67516001,WALTENHEIM-SUR-ZORN,48.7435,7.61,252,0.0,17.279999999999998
68028001,BERGHEIM-INRAE,48.216333,7.345833,309,0.0,18.880000000000003
68062001,CARSPACH,47.632,7.212833,332,0.0,15.66
68066001,COLMAR-INRAE,48.063333,7.33,202,0.0,17.619999999999997
68102001,GEISHOUSE_SAPC,47.875333,7.056833,618,0.0,17.880000000000003
68112005,GUEBWILLER,47.903667,7.225833,273,0.0,18.7
68165001,KIFFIS,47.438,7.355667,576,0.0,13.62
68171002,KRUTH_SAPC,47.944167,6.955,512,0.0,14.62
68188002,LINTHAL_SAPC,47.9415,7.114,488,0.0,13.88
68190001,LUCELLE_SAPC,47.438333,7.268167,690,0.0,15.080000000000002
68205001,COLMAR-MEYENHEIM,47.928667,7.407667,207,0.0,15.079999999999998
68224006,MULHOUSE,47.75,7.288833,245,0.0,16.54
68226005,MUNSTER_SAPC,48.047167,7.117333,420,0.0,14.559999999999999
68231001,NEUF-BRISACH,48.026167,7.574667,195,0.0,17.5
68247001,ODEREN - VALLEE,47.909667,6.970333,457,0.0,11.379999999999999
68247003,MARKSTEIN CRETE,47.923,7.031667,1184,0.0,15.040000000000001
68249002,ORBEY LAC BLANC_SAPC,48.135833,7.103833,1080,0.0,14.24
68287001,ROUFFACH - CHS,47.954,7.291667,208,0.0,16.84
68297001,BALE-MULHOUSE,47.614333,7.51,263,0.0,14.1
68307001,SEWEN - LAC ALFELD_SAPC,47.8155,6.873833,620,0.0,16.18
68338001,TROIS-EPIS_SAPC,48.1015,7.231,656,1.0,18.48
69008001,ANCY_SAPC,45.843333,4.508167,626,1.0,19.779999999999998
69028001,BRINDAS,45.713333,4.693167,317,0.0,17.279999999999998
69029001,LYON-BRON,45.721333,4.949167,202,0.0,15.959999999999999
69066003,COURS LA VILLE_SAPC,46.098667,4.325833,578,0.0,16.360000000000003
69114001,LIERGUES_SAPC,45.9765,4.650333,290,0.0,15.66
69123002,LYON TETE D'OR,45.772833,4.855167,170,2.0,19.52
69135001,MONSOLS,46.219167,4.523167,525,0.0,15.36
69141001,MORNANT,45.6145,4.673833,343,0.0,15.64
69174002,LES SAUVAGES,45.935333,4.384167,831,0.0,17.52
69196001,ST-DIDIER-BEAUJ,46.164167,4.566333,345,0.0,14.419999999999998
69203001,ST-GENIS-L'ARGENTIERE,45.7,4.4845,512,0.0,15.280000000000001
69204002,ST-GENIS-LAVAL,45.694667,4.782333,290,0.0,18.3
69206001,ST-GEORGES-REN,46.058167,4.710833,190,0.0,14.48
69238001,ST-SYMPHORIEN-C,45.638667,4.471333,610,0.0,14.539999999999997
69239002,SAINT-VERAND,45.916333,4.521167,390,0.0,17.340000000000003
69258001,VAUXRENARD,46.217,4.6285,740,0.0,18.339999999999996
69264001,VILLEFRANCHE,45.987167,4.737667,174,0.0,17.96
69299001,LYON-ST EXUPERY,45.7265,5.077833,235,0.0,18.42
70006001,AILLEVILLERS,47.915,6.338333,275,0.0,12.120000000000001
70061002,BELFAHY_SAPC,47.784167,6.730833,847,1.0,18.9
70104001,BUCEY-LES-GY,47.422667,5.8425,215,0.0,14.84
70132001,CHARGEY-LES-GRAY,47.507,5.5955,244,0.0,15.6
70165001,COMBEAUFONTAINE,47.708667,5.8915,252,0.0,12.62
70168001,CONFLANS-SUR-LA,47.817,6.208667,230,0.0,12.219999999999999
70229001,FAYMONT_SAPC,47.606667,6.585833,398,0.0,17.220000000000002
70245003,FOUGEROLLES_SAPC,47.8985,6.388833,315,0.0,13.419999999999998
70261001,FROTEY_SAPC,47.639167,6.1965,360,0.0,18.439999999999998
70283006,BALLON DE SERVANCE,47.830833,6.791333,1213,0.0,16.08
70414001,PLANCHER-LES-MI,47.772833,6.746333,529,0.0,14.16
70447002,RIOZ,47.438167,6.062,275,0.0,15.2
70473001,LUXEUIL,47.787,6.363833,271,0.0,13.040000000000001
70545001,VENISEY,47.836,5.990167,243,0.0,13.62
70550001,VESOUL VILLE,47.648833,6.163667,242,0.0,13.320000000000002
70561002,VILLERSEXEL SA,47.543667,6.433,290,0.0,14.219999999999999
71014004,AUTUN,46.972,4.263167,303,0.0,11.42
71022003,BAUDEMONT_SAPC,46.285667,4.281833,396,0.0,13.98
71056003,BRANGES_SAPC,46.645833,5.206667,197,0.0,15.76
71081001,CHALON-CHAMPFO,46.827,4.825667,187,0.0,14.24
71105001,MACON,46.2945,4.794333,219,0.0,16.98
71106001,CHAROLLES,46.429,4.2695,309,0.0,12.760000000000002
71190001,EPINAC,46.997667,4.496333,325,0.0,9.7
71230002,GUEUGNON,46.598167,4.020833,305,0.0,15.34
71240001,JALOGNY_SAPC,46.402167,4.651,246,0.0,11.78
71267001,LUGNY,46.477333,4.823333,247,0.0,16.240000000000002
71289001,MATOUR_SAPC,46.304,4.480333,415,0.0,12.960000000000003
71320001,MT-ST-VINCENT,46.627667,4.477,601,2.0,19.520000000000003
71340002,PALINGES,46.554667,4.228,281,0.0,11.7
71464001,ST-MAURICE-LES-COUCHES_SAPC,46.881833,4.594833,300,0.0,17.08
71482001,ST-SYMPHORIEN DE MARMAGNE,46.852167,4.336167,349,0.0,15.66
71491001,ST YAN,46.408333,4.0165,242,0.0,11.9
71523001,SIMARD,46.714167,5.181167,211,0.0,16.0
71541001,TORPES_SAPC,46.837667,5.337333,190,0.0,14.059999999999999
71558001,VARENNES-ST-SA,46.529333,5.255333,207,0.0,15.3
71589001,VITRY/LOIRE,46.691667,3.721667,258,0.0,15.300000000000002
72042001,BOULOIRE,47.984333,0.491833,134,2.0,19.360000000000003
72086001,COMMERVEIL_SAPC,48.315333,0.353667,105,0.0,17.86
72093001,CORMES,48.179667,0.710167,122,0.0,16.439999999999998
72137006,LA FRESNAYE,48.433333,0.212167,146,0.0,13.7
72172003,LE LUART,48.076333,0.591,112,0.0,17.240000000000002
72175002,LUCHE-PRINGE,47.713,0.088167,92,1.0,19.380000000000003
72181001,LE MANS,47.945833,0.194167,51,2.0,19.580000000000002
72189001,MAROLLES LES BR,48.243333,0.340833,65,0.0,16.62
72237001,PIRMIL,47.906833,-0.103333,66,0.0,17.700000000000003
72255001,ROUESSE-VASSE,48.139333,-0.225667,206,4.0,20.36
72264001,SABLE SUR SARTH,47.840167,-0.302667,41,0.0,18.12
72275003,SAINT CORNEILLE,48.078833,0.345,62,0.0,15.319999999999999
72284001,SAINT GERMAIN_SAPC,48.301333,0.093,85,0.0,16.6
72339001,SOULIGNE FLACE,47.964667,0.017333,64,0.0,16.72
72351002,TENNIE,48.1035,-0.05,103,0.0,16.46
72357001,THOREE LES PINS,47.659333,0.0225,78,0.0,17.78
72361001,TRESSON_SAPC,47.885333,0.5595,154,0.0,17.78
72377002,VILLAINES-SOUS-MALICORNE,47.745833,-0.1085,87,0.0,17.06
73013002,ALBIEZ-MONTROND,45.210667,6.336333,1633,0.0,11.2
73026001,AVRIEUX,45.214,6.716833,1104,0.0,11.08
73034002,BEAUFORT-SUR-DORON,45.691,6.568667,1036,0.0,14.52
73040005,BESSANS-CLIM,45.322833,7.002333,1731,0.0,5.5200000000000005
73040400,Bessans,45.320667,6.995333,1713,0.0,7.26
73040402,BONNEVAL-NIVOSE,45.351667,7.051167,2741,0.0,6.82
73051001,MONT DU CHAT,45.6605,5.8215,1496,0.0,14.66
73052002,BOURGET EN HUILE_SAPC,45.486667,6.207667,820,0.0,10.3
73054001,BOURG ST MAURICE,45.612667,6.763333,865,0.0,13.919999999999998
73055001,BOZEL,45.44,6.6495,865,0.0,9.2
73064001,CHALLES LES EAUX,45.565167,5.970333,298,0.0,15.179999999999998
73071403,BELLECOTE-NIVOSE,45.489,6.771167,2992,0.0,5.04
73093001,GRANDE PAREI-NIVOSE,45.614667,6.6475,2260,0.0,9.200000000000001
73098003,FECLAZ_SAPC,45.647167,5.983667,1328,0.0,11.2
73107001,ENTREMONT LE VIEUX_SAPC,45.444167,5.9005,1059,0.0,10.58
73132003,COL-DES-SAISIES,45.755,6.535333,1614,0.0,9.92
73139001,JARSY_SAPC,45.658833,6.176833,832,0.0,12.820000000000002
73139401,ALLANT-NIVOSE,45.663833,6.211833,1684,0.0,14.820000000000002
73144001,MONT CENIS,45.269333,6.899167,2032,0.0,9.34
73146001,LESCHERAINES,45.715167,6.108333,591,0.0,9.34
73150004,LA PLAGNE_SAPC,45.500333,6.675167,2120,0.0,8.38
73167001,MONTGELLAFREY,45.393,6.321,1057,0.0,15.319999999999999
73171002,MONTMELIAN,45.493833,6.049167,264,0.0,14.379999999999999
73176400,La Rosiere,45.629833,6.848333,1867,,
73187006,LA LECHERE_SAPC,45.549167,6.501,1195,0.0,14.320000000000002
73191001,NOVALAISE,45.597333,5.776833,460,0.0,14.040000000000001
73220001,ST-ALBAN DES HURTIERES,45.477167,6.271333,610,0.0,15.559999999999999
73229001,ST-CHRISTOPHE LA-GROTTE,45.452833,5.777333,420,0.0,14.2
73242003,ST JEAN D'ARVES_SAPC,45.206833,6.278833,1573,0.0,12.739999999999998
73244001,ST-JEAN DE BELLEVILLE,45.427667,6.482833,1150,0.0,14.2
73255003,STE MARIE CUINES,45.3435,6.307167,460,0.0,15.84
73257001,ST-MARTIN DE BELLEVILLE,45.368167,6.5105,1443,0.0,8.9
73257003,LA MASSE,45.297333,6.508333,2800,0.0,6.299999999999999
73257005,VAL THORENS_SAPC,45.294,6.581,2277,0.0,6.12
73258001,ST-MARTIN DE LA PORTE,45.238833,6.446167,763,0.0,16.28
73261001,ST-MICHEL DE MAURIENNE LE THYL,45.223667,6.490833,1345,0.0,13.559999999999999
73261003,ST MICHEL MAUR_SAPC,45.218167,6.4645,698,0.0,13.220000000000002
73280001,ST-SORLIN D'ARVES,45.224,6.216333,1694,0.0,10.4
73290002,TERMIGNON-CLIM,45.274833,6.8145,1280,0.0,8.899999999999999
73296005,TIGNES_SAPC,45.467,6.907167,2084,0.0,8.8
73296406,LE CHEVRIL-NIVOSE,45.499667,6.955333,2559,0.0,7.5600000000000005
73297003,ALBERTVILLE,45.627833,6.327667,314,0.0,14.98
73303005,UGINE,45.759167,6.421,539,0.0,16.2
73304005,VAL D'ISERE JOS,45.444833,6.978167,1850,0.0,6.9
73306401,LES ROCHILLES-NIVOSE,45.085,6.469,2444,0.0,7.44
73322001,LA NORMA_SAPC,45.190667,6.7035,1985,0.0,9.98
73329001,CHAMBERY-AIX,45.641333,5.878,235,0.0,15.059999999999999
74014002,LES CARROZ,46.024667,6.644,1151,0.0,15.020000000000001
74014004,FLAINE_SAPC,46.002833,6.697167,1611,0.0,11.66
74024001,AYZE,46.0795,6.431333,449,0.0,13.38
74035001,BLOYE,45.821667,5.944667,375,0.0,14.319999999999999
74042003,BONNEVILLE,46.0685,6.399833,453,0.0,14.48
74045001,LE BOUCHET_SAPC,45.7995,6.367667,925,0.0,13.16
74051002,CERCIER,46.025667,6.039333,492,0.0,14.1
74056001,CHAMONIX,45.9295,6.8775,1042,0.0,9.919999999999998
74056005,LE TOUR,46.003833,6.9485,1500,0.0,12.059999999999999
74056006,AIGUILLE DU MIDI,45.8785,6.8875,3845,0.0,-0.10000000000000002
74056405,AIGUILLES ROUGES-NIVOSE,45.986333,6.896833,2365,0.0,9.979999999999999
74056421,COUVERCLE-NIVOSE,45.909667,6.958833,2758,0.0,7.140000000000001
