NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
30350001,LE VIGAN,43.99,3.6115,222,11,0,17.8,14.863636363636369,42.9,37.75454545454545,25.43636363636364,0,0.0,canicule-aout-2023,aou23
30352002,VILLEVIEILLE,43.795167,4.090833,41,11,3,22.5,18.318181818181817,42.9,36.91818181818181,27.236363636363635,3,0.2727272727272727,canicule-aout-2023,aou23
31011001,ARBAS,42.996833,0.906667,402,11,1,20.9,18.38181818181818,39.9,32.13636363636363,24.245454545454542,1,0.09090909090909091,canicule-aout-2023,aou23
31035001,AUZEVILLE-TOLOSANE-INRAE,43.528833,1.503667,150,11,8,26.4,21.281818181818185,42.1,35.53636363636363,27.97272727272728,8,0.7272727272727273,canicule-aout-2023,aou23
31037002,AVIGNONET-LAURAGAIS,43.343167,1.805667,193,11,6,24.2,20.3,42.3,35.40909090909091,27.17272727272728,6,0.5454545454545454,canicule-aout-2023,aou23
31042012,LUCHON,42.8015,0.600167,618,11,0,18.4,15.9,38.9,31.55454545454546,23.363636363636363,0,0.0,canicule-aout-2023,aou23
31069001,TOULOUSE-BLAGNAC,43.621,1.378833,151,11,11,27.4,22.25454545454545,42.4,36.19090909090908,28.736363636363635,11,1.0,canicule-aout-2023,aou23
31070004,BLAJAN,43.2565,0.643833,325,11,2,20.8,19.000000000000004,41.2,33.32727272727273,25.527272727272727,2,0.18181818181818182,canicule-aout-2023,aou23
31123400,MAUPAS-NIVOSE,42.7145,0.5495,2417,11,0,16.2,14.263636363636362,21.7,19.08181818181818,16.60909090909091,0,0.0,canicule-aout-2023,aou23
31147001,CLARAC,43.106,0.617333,401,11,2,21.9,18.763636363636365,40.2,32.03636363636363,24.89090909090909,2,0.18181818181818182,canicule-aout-2023,aou23
31157001,TOULOUSE-FRANCAZAL,43.540333,1.372667,164,11,10,24.9,22.05454545454545,42.1,35.809090909090905,28.463636363636365,10,0.9090909090909091,canicule-aout-2023,aou23
31299001,MURET-LHERM,43.4515,1.262,189,11,7,23.5,20.63636363636364,41.8,35.20909090909091,27.3,7,0.6363636363636364,canicule-aout-2023,aou23
31374001,MONTESQUIEU-LAURAGAIS,43.417333,1.6365,190,11,10,26.2,21.9,43.6,36.400000000000006,28.127272727272725,10,0.9090909090909091,canicule-aout-2023,aou23
