NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
6136004,SOSPEL-COLLETTA,43.866667,7.433333,540,5.0,20.4,5,canicule-aout-2003
6148001,TOURRETTES SUR LOUP,43.708167,7.055833,311,5.0,25.339999999999996,5,canicule-aout-2003
6152002,VALBONNE-SOPHIA,43.623167,7.0285,238,5.0,26.240000000000002,5,canicule-aout-2003
6153004,VALDEBLORE,44.069,7.1695,1058,0.0,18.9,5,canicule-aout-2003
6154002,VALDEROURE,43.792333,6.7345,1105,0.0,14.440000000000001,5,canicule-aout-2003
6163005,TENDE-CASTERINO,44.091833,7.5035,1554,0.0,13.0,5,canicule-aout-2003
6163007,TENDE_SAPC,44.043167,7.586,636,0.0,17.860000000000003,5,canicule-aout-2003
7005001,ALBA LA ROMAINE,44.539833,4.5825,223,2.0,20.1,5,canicule-aout-2003
7005002,ALBA SA,44.538833,4.582833,223,2.0,19.54,5,canicule-aout-2003
7010001,ANNONAY,45.246167,4.6705,336,3.0,20.32,5,canicule-aout-2003
7011004,ANTRAIGUES SA,44.712167,4.352167,600,5.0,23.02,5,canicule-aout-2003
7019005,AUBENAS SA,44.601667,4.409833,176,2.0,19.259999999999998,5,canicule-aout-2003
7025001,BARNAS RAD,44.666,4.159833,480,2.0,19.160000000000004,5,canicule-aout-2003
7032003,BERZEME SA,44.6285,4.5665,760,4.0,21.88,5,canicule-aout-2003
7064001,CHEYLARD SA,44.914833,4.4375,418,0.0,17.94,5,canicule-aout-2003
7066001,CHOMERAC SA_RCE,44.6995,4.648333,216,4.0,20.02,5,canicule-aout-2003
7068001,COLOMBIER JEUNE RAD,45.0155,4.671167,566,5.0,23.5,5,canicule-aout-2003
7069001,COLOMBIER VIEUX SA,45.063667,4.698,408,3.0,20.0,5,canicule-aout-2003
7075001,CROS GEORAND,44.780167,4.099667,1021,0.0,12.68,5,canicule-aout-2003
7101001,GROSPIERRES,44.411333,4.300833,127,2.0,18.839999999999996,5,canicule-aout-2003
7101002,GROSPIERRES SA,44.4115,4.295833,107,1.0,18.119999999999997,5,canicule-aout-2003
