NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,lcz_source,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,lcz_comp_100m,lcz_comp_300m,lcz_comp_500m,lcz_category
02199001,CLASTRES,49.742833,3.2285,75,demuzere,14.0,14.0,14.0,"{""6"": 1, ""14"": 2}","{""14"": 18, ""6"": 8, ""12"": 2}","{""14"": 61, ""6"": 15, ""12"": 3}",non_bati
02220001,COULONGES-COHAN,49.214167,3.605833,168,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 26}","{""14"": 76}",non_bati
02239001,CREZANCY,49.05,3.5,125,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 24, ""11"": 3, ""12"": 2}","{""14"": 52, ""11"": 11, ""12"": 11, ""9"": 2}",non_bati
02298001,ETREUX,49.987833,3.646833,120,demuzere,12.0,12.0,14.0,"{""12"": 2}","{""12"": 19, ""14"": 8, ""9"": 1}","{""14"": 44, ""12"": 24, ""9"": 7, ""6"": 4}",non_bati
02301002,FAUCOUCOURT,49.527333,3.462167,100,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 26, ""12"": 3}","{""14"": 69, ""12"": 8, ""11"": 2}",non_bati
02320001,ST QUENTIN,49.818333,3.206,98,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 30}","{""14"": 79}",non_bati
02321001,FONTAINE-VV MAN,49.836333,3.8795,184,demuzere,12.0,14.0,14.0,"{""12"": 3}","{""14"": 19, ""12"": 6, ""9"": 2}","{""14"": 70, ""12"": 6, ""9"": 2}",non_bati
02321002,FONTAINE-LES-VV,49.837333,3.877833,186,demuzere,14.0,14.0,14.0,"{""14"": 2, ""12"": 1}","{""14"": 24, ""12"": 5}","{""14"": 70, ""12"": 6, ""9"": 2}",non_bati
02346001,GIZY,49.599833,3.781,75,demuzere,12.0,14.0,14.0,"{""12"": 2, ""14"": 2}","{""14"": 18, ""6"": 3, ""9"": 2, ""12"": 7}","{""14"": 38, ""6"": 14, ""9"": 2, ""12"": 24, ""11"": 3}",non_bati
02471001,MARTIGNY-COURPI,49.485667,3.693167,95,demuzere,14.0,14.0,14.0,"{""14"": 2, ""12"": 2}","{""14"": 20, ""12"": 7, ""11"": 3}","{""14"": 50, ""11"": 20, ""12"": 8}",non_bati
02505001,MONTFAUCON,48.973333,3.441,217,demuzere,14.0,14.0,14.0,"{""14"": 3, ""9"": 1}","{""11"": 2, ""14"": 23, ""9"": 5}","{""14"": 61, ""11"": 13, ""9"": 5, ""12"": 2}",non_bati
02558001,NOUVION-EN-T,50.007833,3.7765,182,demuzere,12.0,12.0,12.0,"{""12"": 2}","{""12"": 17, ""6"": 2, ""11"": 7}","{""14"": 2, ""6"": 11, ""11"": 30, ""12"": 31, ""9"": 1, ""17"": 1}",non_bati
02580001,OULCHY-LE-CHATE,49.208667,3.417,122,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 24, ""9"": 3}","{""14"": 67, ""9"": 7, ""11"": 1}",non_bati
02594001,PASSY EN VALOIS,49.165167,3.199667,141,cerema,13.0,13.0,13.0,"{""15"": 677.9355253492398, ""14"": 6055.45850281811, ""13"": 11646.949697763084}","{""15"": 4311.297072382294, ""14"": 53599.42252316219, ""16"": 5315.11999979608, ""13"": 91125.34318248615, ""12"": 3080.1209804149526, ""9"": 1418.940429953034}","{""15"": 10824.798250624048, ""14"": 118480.31668754935, ""16"": 110135.75011219588, ""13"": 155287.10083153125, ""12"": 56355.7316027538, ""9"": 27544.696283363464, ""11"": 4932.048104827865}",non_bati
02617001,POUILLY-SUR-SERRE,49.683833,3.597333,68,demuzere,6.0,14.0,14.0,"{""6"": 3}","{""14"": 20, ""6"": 7}","{""14"": 70, ""6"": 8}",non_bati
02705001,NIZY-LE-COMTE,49.566,4.0365,90,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 28, ""12"": 1}","{""14"": 77, ""12"": 1}",non_bati
02734001,TAILLEFONTAINE,49.312667,3.044,140,demuzere,9.0,14.0,14.0,"{""9"": 1, ""6"": 1, ""14"": 1}","{""14"": 15, ""12"": 2, ""9"": 10, ""6"": 1}","{""14"": 46, ""11"": 7, ""12"": 4, ""9"": 21, ""6"": 1}",non_bati
02758001,VAILLY-SUR-AISN,49.412167,3.519333,65,demuzere,9.0,9.0,6.0,"{""12"": 1, ""9"": 2}","{""9"": 11, ""11"": 5, ""12"": 3, ""6"": 8}","{""11"": 22, ""9"": 19, ""12"": 5, ""6"": 29, ""14"": 2}",urbain_aere
03005001,ARCHIGNAT,46.359333,2.433667,370,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 24, ""12"": 1, ""17"": 1}","{""14"": 72, ""12"": 1, ""17"": 2, ""11"": 2}",non_bati
03006003,ARFEUILLES,46.163667,3.7355,450,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 25, ""11"": 1, ""14"": 1}","{""11"": 14, ""12"": 60, ""14"": 1, ""13"": 1}",non_bati
03029001,BILLY,46.233333,3.431667,286,demuzere,9.0,14.0,14.0,"{""9"": 3, ""12"": 1}","{""6"": 6, ""14"": 15, ""9"": 5, ""12"": 3}","{""6"": 17, ""12"": 15, ""14"": 40, ""9"": 5, ""11"": 2}",non_bati
03036002,BOURBON_SAPC,46.58,3.0495,270,demuzere,9.0,9.0,14.0,"{""9"": 2}","{""14"": 6, ""12"": 6, ""9"": 9, ""13"": 3, ""6"": 4}","{""12"": 20, ""14"": 21, ""9"": 20, ""6"": 14, ""13"": 4}",non_bati
03043001,BROUT-VERNET,46.187167,3.267667,315,demuzere,9.0,9.0,9.0,"{""9"": 3}","{""9"": 18, ""6"": 1, ""12"": 6, ""14"": 4}","{""9"": 36, ""14"": 27, ""6"": 5, ""12"": 10}",bati_special
03046001,BUXIERES,46.4535,3.004833,375,demuzere,12.0,14.0,14.0,"{""12"": 3}","{""12"": 11, ""14"": 16, ""11"": 1, ""13"": 1}","{""12"": 34, ""14"": 42, ""11"": 1, ""13"": 1}",non_bati
03059001,CHAREIL-CINTRAT_SAPC,46.275833,3.225667,286,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 28}","{""14"": 80}",non_bati
03060001,VICHY-CHARMEIL,46.166667,3.398667,249,demuzere,6.0,14.0,14.0,"{""14"": 1, ""6"": 2}","{""12"": 3, ""14"": 16, ""6"": 8}","{""6"": 17, ""14"": 37, ""12"": 21}",non_bati
03061001,CHARMES_SAPC,46.0635,3.233667,330,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 28}","{""14"": 76}",non_bati
03066003,CHATEL-MONTAGNE,46.1155,3.683,515,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 29}","{""12"": 66, ""11"": 13}",non_bati
03073001,CHEMILLY,46.488333,3.315833,235,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""12"": 2, ""14"": 20, ""6"": 6}","{""12"": 7, ""14"": 59, ""6"": 9, ""9"": 3}",non_bati
03082003,COMMENTRY,46.295,2.746667,370,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 26, ""8"": 3}","{""6"": 70, ""8"": 9}",urbain_aere
03083002,CONTIGNY,46.3535,3.292333,305,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 19, ""9"": 6, ""12"": 2}","{""14"": 57, ""9"": 10, ""12"": 8, ""11"": 2}",non_bati
03100001,DIOU,46.541667,3.706667,220,demuzere,6.0,6.0,6.0,"{""6"": 1, ""14"": 1}","{""6"": 15, ""12"": 2, ""14"": 9}","{""6"": 39, ""14"": 25, ""12"": 9, ""9"": 4, ""11"": 1}",urbain_aere
03106002,DURDAT-LAREQUILLE,46.251667,2.695667,500,demuzere,12.0,14.0,14.0,"{""12"": 2}","{""14"": 15, ""12"": 8, ""6"": 4}","{""14"": 38, ""12"": 31, ""9"": 2, ""13"": 1, ""6"": 5}",non_bati
03108001,ECHASSIERES_SAPC,46.191167,2.957667,650,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 11, ""11"": 5, ""13"": 4, ""14"": 9}","{""12"": 30, ""11"": 21, ""13"": 4, ""14"": 23}",non_bati
03114001,FERTE-HAUTERIVE,46.376833,3.331,226,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 28}","{""14"": 73, ""12"": 3}",non_bati
03127001,HERISSON,46.501167,2.757333,248,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 24, ""12"": 3}","{""14"": 64, ""12"": 14}",non_bati
03130002,ISLE-ET-BARDAIS,46.663333,2.730167,262,demuzere,11.0,11.0,11.0,"{""11"": 4}","{""11"": 32}","{""11"": 80}",non_bati
03149002,LOUCHY-MONTFAND,46.303667,3.241833,280,demuzere,14.0,14.0,14.0,"{""14"": 3, ""9"": 1}","{""14"": 20, ""9"": 10, ""13"": 2}","{""9"": 22, ""14"": 53, ""12"": 2, ""13"": 2}",non_bati
03155001,LURCY-LEVIS,46.730167,2.935167,206,demuzere,6.0,6.0,6.0,"{""14"": 1, ""6"": 2, ""12"": 1}","{""12"": 10, ""6"": 16, ""14"": 3}","{""14"": 14, ""9"": 3, ""12"": 28, ""6"": 34}",urbain_aere
03155003,LURCY-LEVIS SA,46.718333,2.947667,225,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 28, ""6"": 1}","{""12"": 3, ""14"": 74, ""6"": 1}",non_bati
03159001,MALICORNE,46.300333,2.7775,400,demuzere,9.0,9.0,14.0,"{""9"": 3}","{""14"": 11, ""9"": 12, ""6"": 3, ""12"": 2}","{""14"": 36, ""9"": 19, ""12"": 13, ""6"": 11}",non_bati
03165001,MAYET-DE-MONTAG,46.076833,3.684,542,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 22, ""9"": 4, ""14"": 2, ""11"": 1}","{""11"": 13, ""12"": 57, ""9"": 4, ""14"": 5}",non_bati
03168001,MEAULNE,46.610833,2.610167,218,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""11"": 8, ""12"": 23, ""14"": 1}","{""11"": 18, ""12"": 52, ""6"": 4, ""13"": 2, ""14"": 4}",non_bati
03180001,MONTBEUGNY,46.536333,3.423167,275,demuzere,14.0,14.0,14.0,"{""12"": 1, ""14"": 3}","{""12"": 9, ""14"": 19}","{""12"": 25, ""14"": 53, ""13"": 2, ""11"": 1}",non_bati
03185006,MONTLUCON,46.365,2.596333,207,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 22, ""12"": 2, ""8"": 5}","{""6"": 50, ""12"": 6, ""8"": 24}",urbain_aere
03185007,MONTLUCON,46.355167,2.574667,229,demuzere,14.0,14.0,6.0,"{""14"": 2, ""6"": 1}","{""14"": 15, ""6"": 12, ""12"": 1}","{""12"": 12, ""6"": 37, ""14"": 29, ""13"": 1}",urbain_aere
03186001,MONTMARAULT,46.314833,2.9525,466,demuzere,6.0,6.0,6.0,"{""6"": 2, ""12"": 1, ""14"": 1}","{""6"": 14, ""13"": 1, ""12"": 11, ""14"": 4}","{""6"": 35, ""12"": 30, ""13"": 1, ""14"": 12}",urbain_aere
03200001,NEUVY,46.549667,3.2855,250,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""12"": 5, ""14"": 18, ""9"": 5, ""6"": 1}","{""14"": 38, ""12"": 34, ""9"": 6, ""6"": 1}",non_bati
03204001,PARAY-SOUS-BRIAILLES,46.2835,3.337833,250,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 29}","{""14"": 79}",non_bati
03226001,SAINT DIDIER_SAPC,46.365333,3.850167,293,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27}","{""14"": 76, ""12"": 1}",non_bati
03240001,ST-LEON,46.4025,3.685833,378,demuzere,6.0,12.0,12.0,"{""6"": 3, ""11"": 1}","{""12"": 18, ""6"": 9, ""11"": 1}","{""12"": 57, ""14"": 10, ""6"": 11, ""11"": 1}",non_bati
03248001,ST-NICOLAS,46.0515,3.805167,1022,demuzere,11.0,11.0,12.0,"{""11"": 3, ""12"": 1}","{""12"": 14, ""11"": 15}","{""12"": 40, ""11"": 40}",non_bati
03253001,ST-POURCAIN-BES,46.491667,3.615833,268,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 26, ""12"": 1}","{""12"": 14, ""14"": 62}",non_bati
03285001,TORTEZAIS_SAPC,46.451333,2.857,256,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 27, ""12"": 2}","{""14"": 63, ""12"": 15}",non_bati
03310001,VICHY-VILLE,46.117667,3.439,255,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 28}","{""6"": 67, ""12"": 7, ""14"": 2, ""17"": 3}",urbain_aere
03321001,YZEURE,46.579167,3.352833,242,demuzere,14.0,14.0,14.0,"{""14"": 1, ""12"": 1, ""6"": 1}","{""14"": 12, ""12"": 5, ""6"": 11}","{""14"": 41, ""12"": 11, ""6"": 26}",non_bati
04006004,ALLOS,44.226667,6.631667,1370,demuzere,6.0,6.0,6.0,"{""12"": 1, ""6"": 2, ""14"": 1}","{""14"": 8, ""11"": 3, ""12"": 5, ""9"": 1, ""6"": 12}","{""12"": 21, ""14"": 16, ""11"": 12, ""9"": 1, ""6"": 29}",urbain_aere
04019001,BARCELONNETTE,44.391167,6.670167,1155,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 21, ""15"": 5}","{""12"": 24, ""14"": 44, ""15"": 8}",non_bati
04027002,BEVONS,44.167,5.861833,520,demuzere,9.0,14.0,14.0,"{""9"": 3, ""14"": 1}","{""14"": 22, ""13"": 3, ""9"": 5, ""15"": 2}","{""12"": 12, ""14"": 52, ""13"": 7, ""9"": 5, ""15"": 4}",non_bati
04039001,CASTELLANE,43.849167,6.508,729,demuzere,12.0,12.0,12.0,"{""12"": 2, ""13"": 1}","{""12"": 18, ""11"": 1, ""13"": 1, ""6"": 7, ""9"": 1}","{""12"": 48, ""11"": 7, ""13"": 1, ""6"": 15, ""9"": 6}",non_bati
04049001,ST AUBAN,44.062167,5.989667,458,demuzere,14.0,14.0,14.0,"{""11"": 1, ""14"": 2}","{""12"": 5, ""14"": 17, ""11"": 4, ""6"": 2}","{""6"": 8, ""14"": 43, ""12"": 20, ""11"": 6}",non_bati
04068001,DAUPHIN,43.909833,5.767167,427,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 26}","{""14"": 78}",non_bati
04070008,DIGNE,44.083333,6.225,585,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 27, ""12"": 1}","{""6"": 61, ""11"": 4, ""12"": 16}",urbain_aere
04070009,DIGNE LES BAINS,44.07,6.186667,554,demuzere,12.0,14.0,14.0,"{""12"": 2, ""14"": 1}","{""15"": 7, ""12"": 6, ""14"": 16}","{""6"": 5, ""8"": 5, ""15"": 13, ""12"": 16, ""14"": 39}",non_bati
04096002,JAUSIERS-ST ANNE,44.413667,6.725167,1240,demuzere,12.0,14.0,12.0,"{""12"": 2}","{""14"": 10, ""12"": 9, ""6"": 2, ""9"": 1, ""11"": 6}","{""12"": 31, ""14"": 30, ""6"": 3, ""15"": 6, ""9"": 1, ""11"": 8}",non_bati
04096401,RESTEFOND-NIVOSE,44.34,6.8,2550,demuzere,15.0,15.0,15.0,"{""15"": 4}","{""15"": 29}","{""15"": 77, ""14"": 1, ""17"": 1}",non_bati
04112001,MANOSQUE,43.843333,5.785,380,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 26}","{""6"": 78}",urbain_aere
04160001,REILLANNE,43.87,5.663333,455,demuzere,14.0,14.0,14.0,"{""14"": 2, ""11"": 1, ""12"": 1}","{""14"": 26, ""11"": 1, ""12"": 2}","{""14"": 76, ""12"": 4, ""11"": 1}",non_bati
04172001,ROUMOULES,43.7935,6.150833,665,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 28}","{""14"": 78, ""12"": 2}",non_bati
04173002,ST ANDRE ALPES,43.958333,6.511667,882,demuzere,15.0,14.0,12.0,"{""15"": 3, ""14"": 1}","{""14"": 14, ""15"": 13, ""16"": 1}","{""12"": 29, ""14"": 25, ""6"": 4, ""15"": 15, ""16"": 2, ""17"": 4}",non_bati
04192001,ST MICHEL L OBS,43.933333,5.713333,650,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 24, ""11"": 2, ""13"": 2}","{""11"": 13, ""12"": 62, ""13"": 5}",non_bati
04193002,ST PAUL,44.593,6.843333,1908,demuzere,15.0,15.0,15.0,"{""12"": 1, ""15"": 2}","{""15"": 21, ""6"": 2, ""14"": 2, ""12"": 1, ""9"": 2}","{""15"": 55, ""14"": 9, ""6"": 2, ""12"": 6, ""9"": 6}",non_bati
04193400,MALJASSET_NIVO,44.593,6.843333,1908,demuzere,15.0,15.0,15.0,"{""12"": 1, ""15"": 2}","{""15"": 21, ""6"": 2, ""14"": 2, ""12"": 1, ""9"": 2}","{""15"": 55, ""14"": 9, ""6"": 2, ""12"": 6, ""9"": 6}",non_bati
04205004,SEYNE-COL MAURE,44.320333,6.400167,1347,demuzere,12.0,12.0,12.0,"{""12"": 2, ""14"": 1}","{""12"": 13, ""11"": 9, ""14"": 5}","{""12"": 43, ""11"": 24, ""14"": 10}",non_bati
04209005,SISTERON,44.2245,5.916,500,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""6"": 2, ""14"": 24, ""12"": 2}","{""6"": 10, ""14"": 66, ""12"": 2}",non_bati
04217001,THOARD,44.16,6.138333,785,demuzere,14.0,12.0,12.0,"{""14"": 2}","{""12"": 15, ""14"": 13}","{""12"": 43, ""14"": 34, ""11"": 2}",non_bati
04230001,VALENSOLE,43.8395,6.000833,600,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 28}","{""14"": 61, ""12"": 11, ""9"": 6, ""13"": 1}",non_bati
05007001,ARVIEUX LA CHALP,44.781167,6.736667,1690,demuzere,14.0,12.0,12.0,"{""14"": 1, ""9"": 1}","{""14"": 8, ""12"": 11, ""6"": 2, ""9"": 6}","{""6"": 11, ""16"": 1, ""12"": 26, ""9"": 17, ""14"": 17, ""11"": 8}",non_bati
05023001,BRIANCON,44.908333,6.635,1324,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 26}","{""6"": 74, ""5"": 4}",urbain_aere
05026001,CEILLAC,44.671167,6.776167,1665,demuzere,9.0,9.0,14.0,"{""9"": 3}","{""9"": 16, ""14"": 11, ""12"": 2}","{""11"": 7, ""6"": 3, ""9"": 24, ""12"": 12, ""14"": 31, ""17"": 1}",non_bati
05026400,CEILLAC_NIVO,44.671167,6.776167,1665,demuzere,9.0,9.0,14.0,"{""9"": 3}","{""9"": 16, ""14"": 11, ""12"": 2}","{""11"": 7, ""6"": 3, ""9"": 24, ""12"": 12, ""14"": 31, ""17"": 1}",non_bati
05028001,CHABESTAN,44.471667,5.781667,755,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 27, ""12"": 5}","{""12"": 23, ""14"": 55}",non_bati
05046001,EMBRUN,44.571167,6.508667,873,demuzere,12.0,14.0,14.0,"{""12"": 2, ""9"": 1}","{""14"": 14, ""12"": 7, ""9"": 6}","{""14"": 38, ""12"": 20, ""9"": 17}",non_bati
05055001,LA FAURIE,44.566667,5.750167,825,demuzere,12.0,14.0,14.0,"{""12"": 2, ""14"": 1}","{""11"": 1, ""14"": 14, ""12"": 12}","{""11"": 7, ""12"": 31, ""14"": 39}",non_bati
05063402,LA MEIJE-NIVOSE,45.012333,6.265167,3093,demuzere,8.0,8.0,17.0,"{""8"": 3}","{""12"": 6, ""8"": 14, ""17"": 7, ""14"": 2}","{""8"": 18, ""12"": 13, ""17"": 30, ""14"": 16}",non_bati
05064001,CHAPELLE-EN-VALGAUDEMAR,44.81,6.195333,1270,demuzere,11.0,11.0,11.0,"{""12"": 1, ""11"": 2}","{""12"": 14, ""11"": 15}","{""11"": 50, ""12"": 25, ""14"": 4}",non_bati
05064403,LES PORTES EN VALGAUDEMAR_NIVO,44.81,6.195333,1270,demuzere,11.0,11.0,11.0,"{""12"": 1, ""11"": 2}","{""12"": 14, ""11"": 15}","{""11"": 50, ""12"": 25, ""14"": 4}",non_bati
05070003,LARAGNE MONTEGLIN,44.319167,5.7945,565,demuzere,12.0,15.0,12.0,"{""12"": 1, ""15"": 1}","{""14"": 9, ""12"": 4, ""9"": 1, ""15"": 12}","{""14"": 22, ""12"": 31, ""9"": 1, ""15"": 22}",non_bati
05077402,COL AGNEL-NIVOSE,44.688667,6.976167,2627,demuzere,15.0,15.0,15.0,"{""15"": 3}","{""12"": 2, ""15"": 24, ""14"": 2}","{""12"": 12, ""15"": 62, ""14"": 3}",non_bati
05079001,LE MONETIER LES BAINS,44.9715,6.514167,1459,demuzere,14.0,14.0,12.0,"{""14"": 1, ""12"": 1, ""15"": 1}","{""14"": 14, ""12"": 8, ""6"": 4, ""15"": 2}","{""6"": 16, ""9"": 6, ""12"": 28, ""14"": 23, ""15"": 5, ""11"": 1}",non_bati
05085001,MONTGENEVRE,44.9305,6.721333,1848,demuzere,8.0,8.0,8.0,"{""8"": 4}","{""8"": 16, ""15"": 4, ""9"": 1, ""12"": 5, ""14"": 2}","{""12"": 12, ""8"": 29, ""14"": 11, ""15"": 19, ""9"": 7, ""11"": 2}",bati_special
05093001,NEVACHE-EDF-03,45.0185,6.622333,1603,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 21, ""9"": 8}","{""9"": 20, ""14"": 54, ""11"": 7}",non_bati
05098001,LES ORRES,44.508833,6.559333,1457,demuzere,14.0,11.0,11.0,"{""14"": 1, ""12"": 1}","{""12"": 9, ""11"": 13, ""14"": 5}","{""14"": 23, ""12"": 19, ""11"": 35}",non_bati
05101001,PELVOUX,44.866833,6.486667,1270,demuzere,6.0,6.0,12.0,"{""6"": 4}","{""14"": 2, ""6"": 14, ""12"": 7, ""11"": 3, ""9"": 1, ""15"": 2}","{""6"": 21, ""12"": 37, ""11"": 10, ""14"": 6, ""9"": 1, ""15"": 5}",non_bati
05101400,PELVOUX ST ANTOINE_NIVO,44.870833,6.487167,1270,demuzere,6.0,12.0,12.0,"{""6"": 3}","{""12"": 13, ""6"": 12, ""11"": 2, ""14"": 1}","{""12"": 33, ""9"": 6, ""14"": 5, ""11"": 16, ""6"": 19}",non_bati
05118002,RIBIERS-GRANGE,44.198167,5.881167,530,demuzere,12.0,12.0,11.0,"{""12"": 3}","{""12"": 14, ""14"": 2, ""11"": 12}","{""12"": 32, ""9"": 2, ""14"": 7, ""11"": 36}",non_bati
05118003,RIBIERS,44.2355,5.855,520,demuzere,9.0,9.0,9.0,"{""9"": 2}","{""9"": 18, ""14"": 4, ""12"": 5}","{""9"": 43, ""14"": 18, ""12"": 11, ""6"": 6}",bati_special
05126001,ROSANS,44.3875,5.462167,625,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 28}","{""12"": 71, ""14"": 3, ""13"": 2, ""9"": 1, ""6"": 1, ""11"": 1}",non_bati
05132001,ST-BONNET CHAMPSAUR,44.684167,6.072833,1005,demuzere,6.0,6.0,12.0,"{""6"": 2, ""12"": 1}","{""11"": 7, ""12"": 10, ""6"": 11}","{""12"": 33, ""11"": 20, ""14"": 4, ""6"": 21}",non_bati
05139002,ST ETIENNE-EN-DEVOLUY,44.6945,5.9405,1300,demuzere,14.0,14.0,14.0,"{""14"": 3, ""12"": 1}","{""14"": 22, ""12"": 7}","{""12"": 19, ""14"": 59, ""11"": 1}",non_bati
05139400,St Etienne en Devoluy,44.69,5.937667,1281,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 19, ""12"": 7, ""11"": 2}","{""12"": 34, ""11"": 7, ""14"": 39}",non_bati
05142001,ST FIRMIN,44.7825,6.035,935,demuzere,12.0,12.0,12.0,"{""12"": 2, ""14"": 1}","{""9"": 6, ""12"": 15, ""14"": 7}","{""9"": 23, ""12"": 39, ""14"": 17}",non_bati
05145002,ST JEAN-ST-NICOLAS,44.670833,6.209833,1210,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 19, ""12"": 7, ""9"": 1}","{""12"": 31, ""14"": 45, ""9"": 2}",non_bati
05157001,ST VERAN,44.6985,6.870167,1992,demuzere,14.0,14.0,14.0,"{""9"": 1, ""14"": 2}","{""14"": 15, ""9"": 11, ""12"": 1}","{""14"": 44, ""9"": 28, ""12"": 4, ""11"": 2}",non_bati
05158001,LE SAIX,44.475833,5.8155,801,demuzere,12.0,12.0,12.0,"{""14"": 1, ""12"": 3}","{""14"": 7, ""12"": 23}","{""14"": 18, ""12"": 57, ""11"": 4}",non_bati
05170001,TALLARD,44.452167,6.033333,593,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 26, ""9"": 1}","{""14"": 74, ""12"": 3, ""9"": 1}",non_bati
05182001,VILLAR LOUBIERE,44.826833,6.146,1072,demuzere,9.0,9.0,12.0,"{""9"": 3, ""12"": 1}","{""9"": 15, ""14"": 2, ""12"": 12}","{""9"": 28, ""13"": 1, ""14"": 13, ""12"": 30, ""15"": 2, ""11"": 6}",non_bati
05184002,VITROLLES,44.408667,5.951667,595,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 20, ""13"": 2, ""14"": 5, ""11"": 1, ""9"": 1}","{""12"": 49, ""6"": 6, ""13"": 2, ""14"": 19, ""11"": 1, ""9"": 1}",non_bati
06004002,ANTIBES-GAROUPE,43.564667,7.133,75,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""12"": 2, ""6"": 21, ""11"": 5}","{""6"": 66, ""12"": 2, ""11"": 5}",urbain_aere
06004009,ANTIBES_SAPC,43.599167,7.111167,32,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 28}","{""6"": 79}",urbain_aere
06005001,ASCROS,43.922,7.013667,1173,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""11"": 5, ""12"": 20, ""13"": 3}","{""11"": 21, ""12"": 54, ""13"": 4}",non_bati
06015001,BERRE-DES-ALPES,43.838333,7.321667,715,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 18, ""11"": 8, ""13"": 1}","{""11"": 31, ""12"": 40, ""9"": 1, ""6"": 1, ""13"": 2}",non_bati
06016004,BEUIL,44.089,6.989333,1368,demuzere,12.0,12.0,12.0,"{""12"": 2, ""14"": 1}","{""12"": 15, ""14"": 12, ""11"": 1}","{""12"": 33, ""14"": 27, ""9"": 1, ""11"": 15, ""6"": 1}",non_bati
06022002,BOUYON,43.823,7.118167,723,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 28}","{""12"": 66, ""13"": 11, ""14"": 1, ""11"": 1}",non_bati
06023004,BREIL SUR ROYA,43.940167,7.513667,305,demuzere,13.0,13.0,12.0,"{""13"": 3}","{""12"": 7, ""6"": 4, ""13"": 14, ""17"": 1, ""9"": 2}","{""12"": 31, ""11"": 11, ""13"": 17, ""14"": 1, ""6"": 9, ""9"": 8, ""17"": 2}",non_bati
06029001,CANNES,43.5565,6.9505,2,demuzere,8.0,8.0,8.0,"{""8"": 1, ""14"": 1}","{""6"": 6, ""14"": 10, ""8"": 11}","{""14"": 17, ""6"": 22, ""8"": 39}",bati_special
06033002,CARROS_SAPC,43.786667,7.209167,78,demuzere,8.0,8.0,8.0,"{""8"": 2, ""6"": 1}","{""8"": 17, ""6"": 11, ""15"": 1}","{""8"": 34, ""15"": 15, ""6"": 29}",bati_special
06037002,CAUSSOLS,43.752333,6.923167,1268,demuzere,14.0,14.0,12.0,"{""14"": 3}","{""12"": 4, ""14"": 19, ""15"": 5, ""13"": 1}","{""12"": 32, ""14"": 32, ""15"": 5, ""13"": 9}",non_bati
